country,article,sales,regular_price,current_price,ratio,retailweek,promo1,promo2,customer_id,article,productgroup,category,cost,style,sizes,gender,rgb_r_main_col,rgb_g_main_col,rgb_b_main_col,rgb_r_sec_col,rgb_g_sec_col,rgb_b_sec_col,label
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Germany,GL8661,2,6.95,4.95,0.7122302158273379,2017-02-26,0,0,450.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,TX1463,12,44.95,24.95,0.555061179087875,2016-03-27,0,0,5653.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,XT5836,21,122.95,36.95,0.300528670191135,2017-04-30,0,0,5561.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,FO4538,8,35.95,20.95,0.582753824756606,2016-03-06,0,0,1757.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,XI2961,83,135.95,89.95,0.661640308937109,2016-08-07,1,0,3032.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Germany,HJ9196,1,28.95,15.95,0.550949913644214,2015-09-13,0,0,561.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,UG4425,9,33.95,17.95,0.528718703976436,2016-11-06,0,0,5245.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,KL1526,3,73.95,47.95,0.64841108857336,2016-07-03,0,0,2004.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Austria,AD9697,102,153.95,103.95,0.6752192270217601,2015-03-08,0,0,5247.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,NY6781,23,92.95,28.95,0.31145777299623495,2015-05-17,0,0,2587.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,QG3131,4,62.95,46.95,0.7458300238284351,2017-02-05,0,0,116.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,DG7643,120,28.95,8.95,0.309153713298791,2015-11-08,0,0,5873.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
France,RC5832,1,27.95,20.95,0.7495527728085871,2017-01-29,0,0,2983.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,HZ9888,29,22.95,11.95,0.520697167755991,2016-11-20,0,0,1162.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,HZ9888,29,22.95,11.95,0.520697167755991,2016-11-20,0,0,1162.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,HZ9888,29,22.95,11.95,0.520697167755991,2016-11-20,0,0,1162.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,HZ9888,29,22.95,11.95,0.520697167755991,2016-11-20,0,0,1162.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
